reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
14734,ST-06,leak_detector,normal,0.826,32.0,2026-09-09 22:10:31.110
14735,ST-03,demand_forecaster,1805,0.679,74.6,2026-09-09 22:10:31.137
14736,ST-01,leak_detector,normal,0.732,28.7,2026-09-09 22:10:31.162
14737,ST-06,leak_detector,normal,0.894,40.3,2026-09-09 22:10:31.188
14738,ST-09,pressure_drop_predictor,stable,0.819,32.3,2026-09-09 22:10:31.214
14739,ST-09,leak_detector,normal,0.864,42.0,2026-09-09 22:10:31.239
14740,ST-04,pressure_drop_predictor,stable,0.906,35.5,2026-09-09 22:10:31.265
14741,ST-07,pressure_drop_predictor,drop,1,66.1,2026-09-09 22:10:31.291
14742,ST-02,demand_forecaster,4181,0.906,78.6,2026-09-09 22:10:31.317
14743,ST-09,demand_forecaster,3032,0.688,68.1,2026-09-09 22:10:31.343
14744,ST-08,pressure_drop_predictor,stable,0.804,49.2,2026-09-09 22:10:31.369
14745,ST-09,demand_forecaster,2377,0.599,121.0,2026-09-09 22:10:31.394
14746,ST-05,demand_forecaster,1351,0.572,75.7,2026-09-09 22:10:31.421
14747,ST-02,demand_forecaster,4004,0.682,73.6,2026-09-09 22:10:31.446
14748,ST-09,demand_forecaster,4493,0.619,63.7,2026-09-09 22:10:31.472
14749,ST-09,demand_forecaster,1450,0.784,62.6,2026-09-09 22:10:31.498
14750,ST-05,leak_detector,normal,0.773,44.3,2026-09-09 22:10:31.524
14751,ST-07,demand_forecaster,2519,0.727,97.8,2026-09-09 22:10:31.550
14752,ST-10,demand_forecaster,4498,0.424,103.5,2026-09-09 22:10:31.576
14753,ST-06,pressure_drop_predictor,drop,0.685,57.0,2026-09-09 22:10:31.603
14754,ST-10,demand_forecaster,2933,0.623,70.9,2026-09-09 22:10:31.629
14755,ST-05,pressure_drop_predictor,drop,0.714,58.1,2026-09-09 22:10:31.655
14756,ST-02,pressure_drop_predictor,drop,0.795,54.9,2026-09-09 22:10:31.680
14757,ST-01,leak_detector,normal,0.833,43.6,2026-09-09 22:10:31.706
14758,ST-09,pressure_drop_predictor,drop,0.662,50.3,2026-09-09 22:10:31.731
14759,ST-07,pressure_drop_predictor,drop,0.72,51.4,2026-09-09 22:10:31.757
14760,ST-04,leak_detector,normal,0.801,37.3,2026-09-09 22:10:31.783
14761,ST-07,pressure_drop_predictor,stable,0.922,63.4,2026-09-09 22:10:31.808
14762,ST-09,pressure_drop_predictor,stable,0.844,80.2,2026-09-09 22:10:31.834
14763,ST-04,leak_detector,normal,0.752,35.9,2026-09-09 22:10:31.859
14764,ST-06,pressure_drop_predictor,drop,0.675,54.2,2026-09-09 22:10:31.885
14765,ST-05,leak_detector,normal,0.827,35.4,2026-09-09 22:10:31.911
14766,ST-08,pressure_drop_predictor,drop,0.54,62.9,2026-09-09 22:10:31.937
14767,ST-05,leak_detector,normal,0.792,49.2,2026-09-09 22:10:31.963
14768,ST-03,leak_detector,normal,0.95,25.9,2026-09-09 22:10:31.988
14769,ST-01,pressure_drop_predictor,stable,0.787,73.4,2026-09-09 22:10:32.014
14770,ST-08,leak_detector,normal,0.876,34.9,2026-09-09 22:10:32.040
14771,ST-04,leak_detector,normal,0.876,33.8,2026-09-09 22:10:32.066
14773,ST-06,pressure_drop_predictor,stable,0.766,65.5,2026-09-09 22:10:32.118
14774,ST-06,leak_detector,normal,0.848,35.1,2026-09-09 22:10:32.143
14775,ST-07,leak_detector,normal,0.885,43.0,2026-09-09 22:10:32.169
14776,ST-08,pressure_drop_predictor,stable,0.734,65.6,2026-09-09 22:10:32.195
14777,ST-09,leak_detector,normal,0.894,30.2,2026-09-09 22:10:32.222
14778,ST-04,leak_detector,normal,0.737,32.1,2026-09-09 22:10:32.248
14779,ST-02,leak_detector,normal,0.803,49.4,2026-09-09 22:10:32.274
14780,ST-06,leak_detector,normal,0.856,17.9,2026-09-09 22:10:32.299
14781,ST-10,leak_detector,normal,0.831,26.2,2026-09-09 22:10:32.325
14782,ST-02,pressure_drop_predictor,drop,0.835,46.6,2026-09-09 22:10:32.351
14783,ST-04,leak_detector,normal,0.895,32.7,2026-09-09 22:10:32.377
14784,ST-04,demand_forecaster,2789,0.603,47.1,2026-09-09 22:10:32.402
14785,ST-09,demand_forecaster,77,0.669,68.8,2026-09-09 22:10:32.428
14786,ST-03,pressure_drop_predictor,drop,0.93,35.4,2026-09-09 22:10:32.455
14787,ST-03,leak_detector,normal,0.693,36.1,2026-09-09 22:10:32.481
14788,ST-05,leak_detector,normal,0.853,45.4,2026-09-09 22:10:32.507
14789,ST-07,leak_detector,normal,0.943,47.4,2026-09-09 22:10:32.532
14791,ST-05,pressure_drop_predictor,drop,0.804,48.3,2026-09-09 22:10:32.583
14792,ST-06,demand_forecaster,1727,0.797,56.0,2026-09-09 22:10:32.609
14793,ST-04,pressure_drop_predictor,drop,0.752,53.3,2026-09-09 22:10:32.635
14794,ST-02,demand_forecaster,4772,0.709,75.8,2026-09-09 22:10:32.661
14795,ST-05,leak_detector,normal,0.782,28.1,2026-09-09 22:10:32.687
14796,ST-03,leak_detector,normal,0.782,39.6,2026-09-09 22:10:32.713
14797,ST-07,demand_forecaster,2124,0.941,117.3,2026-09-09 22:10:32.739
14798,ST-09,demand_forecaster,248,0.663,66.2,2026-09-09 22:10:32.765
14799,ST-03,leak_detector,leak,0.825,43.2,2026-09-09 22:10:32.790
14800,ST-04,demand_forecaster,354,0.913,73.5,2026-09-09 22:10:32.816
14801,ST-05,pressure_drop_predictor,stable,0.767,76.3,2026-09-09 22:10:32.842
14802,ST-05,demand_forecaster,1775,0.566,95.1,2026-09-09 22:10:32.868
14803,ST-03,pressure_drop_predictor,drop,0.893,49.4,2026-09-09 22:10:32.893
14804,ST-05,leak_detector,normal,0.869,36.8,2026-09-09 22:10:32.918
14805,ST-02,leak_detector,normal,0.841,28.2,2026-09-09 22:10:32.944
14806,ST-03,pressure_drop_predictor,drop,1,49.8,2026-09-09 22:10:32.972
14807,ST-07,demand_forecaster,2906,0.75,106.4,2026-09-09 22:10:32.997
14808,ST-08,demand_forecaster,850,0.549,89.7,2026-09-09 22:10:33.023
14809,ST-03,pressure_drop_predictor,stable,0.787,58.8,2026-09-09 22:10:33.049
14810,ST-05,demand_forecaster,1598,0.775,74.4,2026-09-09 22:10:33.074
14811,ST-02,demand_forecaster,485,0.513,72.0,2026-09-09 22:10:33.100
14812,ST-03,leak_detector,normal,0.738,27.4,2026-09-09 22:10:33.126
14813,ST-02,demand_forecaster,2878,0.607,83.6,2026-09-09 22:10:33.152
14814,ST-07,pressure_drop_predictor,stable,0.633,45.8,2026-09-09 22:10:33.178
14815,ST-06,pressure_drop_predictor,stable,0.648,41.4,2026-09-09 22:10:33.204
14816,ST-06,demand_forecaster,2518,0.703,68.6,2026-09-09 22:10:33.230
14817,ST-09,demand_forecaster,373,0.749,103.9,2026-09-09 22:10:33.256
14818,ST-03,leak_detector,leak,0.898,30.9,2026-09-09 22:10:33.281
14819,ST-06,pressure_drop_predictor,drop,0.787,43.1,2026-09-09 22:10:33.307
14820,ST-01,leak_detector,leak,0.731,34.1,2026-09-09 22:10:33.333
14821,ST-01,leak_detector,normal,0.852,38.6,2026-09-09 22:10:33.359
14822,ST-03,demand_forecaster,3744,0.834,84.3,2026-09-09 22:10:33.384
14823,ST-07,leak_detector,normal,0.776,20.1,2026-09-09 22:10:33.410
14824,ST-09,leak_detector,normal,0.911,40.2,2026-09-09 22:10:33.436
14825,ST-01,demand_forecaster,2995,0.851,87.6,2026-09-09 22:10:33.462
14826,ST-09,pressure_drop_predictor,stable,0.726,51.8,2026-09-09 22:10:33.488
14827,ST-03,demand_forecaster,3800,0.673,92.6,2026-09-09 22:10:33.514
14828,ST-10,pressure_drop_predictor,drop,0.877,66.0,2026-09-09 22:10:33.540
14829,ST-06,pressure_drop_predictor,drop,0.897,57.0,2026-09-09 22:10:33.565
14830,ST-10,pressure_drop_predictor,drop,0.727,48.3,2026-09-09 22:10:33.591
14831,ST-04,leak_detector,normal,0.807,42.6,2026-09-09 22:10:33.617
14832,ST-05,demand_forecaster,3409,0.548,66.6,2026-09-09 22:10:33.643
14833,ST-02,leak_detector,normal,0.68,31.1,2026-09-09 22:10:33.669
14834,ST-10,pressure_drop_predictor,stable,0.764,62.6,2026-09-09 22:10:33.695
14835,ST-06,pressure_drop_predictor,drop,0.854,53.5,2026-09-09 22:10:33.720
14836,ST-06,pressure_drop_predictor,drop,0.812,65.7,2026-09-09 22:10:33.746
14837,ST-10,demand_forecaster,285,0.821,59.4,2026-09-09 22:10:33.771
14838,ST-01,pressure_drop_predictor,stable,0.798,61.4,2026-09-09 22:10:33.797
14839,ST-01,demand_forecaster,2771,0.697,84.6,2026-09-09 22:10:33.823
14840,ST-09,demand_forecaster,3747,0.534,82.4,2026-09-09 22:10:33.850
14841,ST-07,pressure_drop_predictor,drop,0.602,47.9,2026-09-09 22:10:33.876
14842,ST-07,leak_detector,normal,0.851,46.8,2026-09-09 22:10:33.901
14843,ST-08,pressure_drop_predictor,drop,0.531,55.1,2026-09-09 22:10:33.927
14844,ST-03,demand_forecaster,3298,0.722,51.8,2026-09-09 22:10:33.952
14845,ST-01,pressure_drop_predictor,stable,0.782,43.1,2026-09-09 22:10:33.978
14846,ST-02,leak_detector,normal,0.813,33.0,2026-09-09 22:10:34.028
14847,ST-02,demand_forecaster,4130,0.792,77.2,2026-09-09 22:10:34.071
14848,ST-03,demand_forecaster,3303,0.652,97.3,2026-09-09 22:10:34.101
14849,ST-07,leak_detector,normal,0.808,28.5,2026-09-09 22:10:34.126
14850,ST-02,leak_detector,normal,0.666,42.9,2026-09-09 22:10:34.152
14851,ST-03,demand_forecaster,931,0.684,87.2,2026-09-09 22:10:34.178
14852,ST-03,leak_detector,normal,0.668,27.7,2026-09-09 22:10:34.205
14853,ST-02,leak_detector,leak,0.759,37.3,2026-09-09 22:10:34.231
14854,ST-07,leak_detector,normal,0.777,33.5,2026-09-09 22:10:34.257
14855,ST-10,leak_detector,normal,1,32.0,2026-09-09 22:10:34.283
14856,ST-09,demand_forecaster,2824,0.731,65.8,2026-09-09 22:10:34.309
14857,ST-09,leak_detector,normal,0.829,28.2,2026-09-09 22:10:34.335
14858,ST-10,leak_detector,normal,0.786,28.3,2026-09-09 22:10:34.361
14859,ST-09,demand_forecaster,817,0.787,103.3,2026-09-09 22:10:34.387
14860,ST-06,leak_detector,normal,0.769,29.2,2026-09-09 22:10:34.413
14861,ST-05,pressure_drop_predictor,drop,0.945,55.5,2026-09-09 22:10:34.439
14862,ST-08,demand_forecaster,4776,0.977,89.4,2026-09-09 22:10:34.465
14863,ST-05,demand_forecaster,3754,0.707,72.6,2026-09-09 22:10:34.491
14864,ST-03,demand_forecaster,2210,0.744,91.3,2026-09-09 22:10:34.518
14865,ST-02,demand_forecaster,615,0.778,63.8,2026-09-09 22:10:34.544
14866,ST-07,pressure_drop_predictor,drop,0.804,56.0,2026-09-09 22:10:34.570
14868,ST-05,pressure_drop_predictor,drop,0.655,58.1,2026-09-09 22:10:34.622
14869,ST-01,demand_forecaster,338,0.823,84.3,2026-09-09 22:10:34.648
14870,ST-05,demand_forecaster,2113,0.894,60.3,2026-09-09 22:10:34.674
14871,ST-09,pressure_drop_predictor,drop,0.842,60.7,2026-09-09 22:10:34.700
14872,ST-02,pressure_drop_predictor,drop,0.681,46.8,2026-09-09 22:10:34.726
14873,ST-01,pressure_drop_predictor,drop,0.9,51.9,2026-09-09 22:10:34.751
14874,ST-06,leak_detector,normal,0.796,27.1,2026-09-09 22:10:34.778
14875,ST-10,leak_detector,leak,0.758,37.2,2026-09-09 22:10:34.804
14876,ST-08,leak_detector,normal,0.907,35.9,2026-09-09 22:10:34.830
14877,ST-09,leak_detector,normal,0.816,39.4,2026-09-09 22:10:34.858
14878,ST-09,pressure_drop_predictor,drop,0.658,55.9,2026-09-09 22:10:34.896
14879,ST-02,pressure_drop_predictor,drop,0.782,62.4,2026-09-09 22:10:34.922
14880,ST-07,demand_forecaster,2219,0.724,78.1,2026-09-09 22:10:34.949
14881,ST-06,demand_forecaster,1535,0.615,62.6,2026-09-09 22:10:35.001
14882,ST-06,pressure_drop_predictor,drop,0.804,53.1,2026-09-09 22:10:35.027
14883,ST-06,leak_detector,normal,0.871,38.3,2026-09-09 22:10:35.053
14884,ST-06,demand_forecaster,439,0.76,77.4,2026-09-09 22:10:35.078
14885,ST-10,leak_detector,normal,0.766,28.9,2026-09-09 22:10:35.104
14886,ST-10,demand_forecaster,3632,0.507,64.8,2026-09-09 22:10:35.131
14887,ST-04,pressure_drop_predictor,drop,0.89,36.7,2026-09-09 22:10:35.157
14888,ST-03,pressure_drop_predictor,drop,0.675,46.4,2026-09-09 22:10:35.183
14889,ST-06,demand_forecaster,2639,0.566,82.1,2026-09-09 22:10:35.208
14890,ST-10,leak_detector,normal,0.743,44.0,2026-09-09 22:10:35.234
14891,ST-08,pressure_drop_predictor,drop,0.701,50.6,2026-09-09 22:10:35.261
14892,ST-03,leak_detector,normal,0.876,31.8,2026-09-09 22:10:35.287
14893,ST-06,pressure_drop_predictor,drop,0.85,38.7,2026-09-09 22:10:35.313
14894,ST-01,demand_forecaster,309,0.756,91.8,2026-09-09 22:10:35.339
14895,ST-10,demand_forecaster,1239,0.604,52.1,2026-09-09 22:10:35.365
14896,ST-04,demand_forecaster,2201,0.872,75.6,2026-09-09 22:10:35.391
14897,ST-05,demand_forecaster,4227,0.727,58.9,2026-09-09 22:10:35.417
14898,ST-08,pressure_drop_predictor,drop,0.766,55.9,2026-09-09 22:10:35.443
14899,ST-09,demand_forecaster,2278,0.779,82.3,2026-09-09 22:10:35.469
14900,ST-04,demand_forecaster,638,0.823,78.7,2026-09-09 22:10:35.495
14901,ST-04,pressure_drop_predictor,stable,0.638,75.2,2026-09-09 22:10:35.521
14902,ST-06,pressure_drop_predictor,stable,0.908,36.8,2026-09-09 22:10:35.547
14903,ST-03,pressure_drop_predictor,stable,0.774,60.4,2026-09-09 22:10:35.573
14904,ST-06,pressure_drop_predictor,stable,0.8,37.5,2026-09-09 22:10:35.599
14905,ST-10,leak_detector,normal,0.835,35.5,2026-09-09 22:10:35.625
14906,ST-04,demand_forecaster,2426,0.66,71.4,2026-09-09 22:10:35.651
14907,ST-02,pressure_drop_predictor,stable,0.609,46.1,2026-09-09 22:10:35.676
14908,ST-09,demand_forecaster,1777,0.728,85.9,2026-09-09 22:10:35.702
14909,ST-09,pressure_drop_predictor,stable,0.795,50.9,2026-09-09 22:10:35.728
14910,ST-07,demand_forecaster,950,0.661,83.5,2026-09-09 22:10:35.755
14911,ST-08,pressure_drop_predictor,stable,0.846,55.1,2026-09-09 22:10:35.781
14912,ST-08,pressure_drop_predictor,drop,0.84,57.7,2026-09-09 22:10:35.807
14913,ST-06,leak_detector,normal,0.828,42.7,2026-09-09 22:10:35.833
14914,ST-04,leak_detector,normal,0.824,45.9,2026-09-09 22:10:35.859
14915,ST-05,leak_detector,normal,0.835,40.3,2026-09-09 22:10:35.885
14916,ST-04,leak_detector,normal,0.659,30.4,2026-09-09 22:10:35.911
14917,ST-01,leak_detector,normal,0.816,34.4,2026-09-09 22:10:35.936
14918,ST-03,demand_forecaster,2393,0.691,54.9,2026-09-09 22:10:35.962
14919,ST-08,pressure_drop_predictor,drop,0.727,42.8,2026-09-09 22:10:35.988
14920,ST-10,demand_forecaster,3228,0.646,71.3,2026-09-09 22:10:36.013
14921,ST-01,leak_detector,normal,0.806,26.7,2026-09-09 22:10:36.039
14922,ST-01,pressure_drop_predictor,stable,0.804,48.0,2026-09-09 22:10:36.065
14923,ST-03,leak_detector,normal,0.891,33.3,2026-09-09 22:10:36.092
14924,ST-03,leak_detector,normal,0.78,39.1,2026-09-09 22:10:36.118
14925,ST-09,demand_forecaster,4093,0.764,70.6,2026-09-09 22:10:36.145
14926,ST-07,demand_forecaster,4798,0.784,69.4,2026-09-09 22:10:36.171
14927,ST-08,pressure_drop_predictor,stable,0.676,52.0,2026-09-09 22:10:36.197
14928,ST-06,demand_forecaster,2364,0.757,91.9,2026-09-09 22:10:36.223
14929,ST-07,leak_detector,normal,0.832,30.3,2026-09-09 22:10:36.249
14930,ST-03,demand_forecaster,731,0.82,98.3,2026-09-09 22:10:36.275
14931,ST-09,pressure_drop_predictor,drop,0.847,46.7,2026-09-09 22:10:36.301
14932,ST-08,leak_detector,normal,0.825,35.0,2026-09-09 22:10:36.326
14933,ST-01,demand_forecaster,2680,0.788,92.0,2026-09-09 22:10:36.352
14934,ST-06,pressure_drop_predictor,stable,0.715,32.9,2026-09-09 22:10:36.379
14935,ST-02,demand_forecaster,685,0.58,88.4,2026-09-09 22:10:36.405
14936,ST-04,demand_forecaster,4069,0.699,54.7,2026-09-09 22:10:36.431
14937,ST-09,leak_detector,normal,0.855,41.0,2026-09-09 22:10:36.457
14938,ST-02,leak_detector,normal,0.749,41.0,2026-09-09 22:10:36.483
14939,ST-09,pressure_drop_predictor,drop,0.979,59.3,2026-09-09 22:10:36.509
14940,ST-08,pressure_drop_predictor,drop,0.709,54.2,2026-09-09 22:10:36.535
14941,ST-04,leak_detector,normal,0.748,32.3,2026-09-09 22:10:36.561
14942,ST-10,leak_detector,normal,0.786,39.3,2026-09-09 22:10:36.587
14943,ST-01,pressure_drop_predictor,drop,0.583,52.4,2026-09-09 22:10:36.613
14944,ST-05,demand_forecaster,4005,0.593,80.1,2026-09-09 22:10:36.639
14945,ST-02,pressure_drop_predictor,stable,0.84,48.9,2026-09-09 22:10:36.665
14946,ST-01,leak_detector,normal,0.847,35.0,2026-09-09 22:10:36.691
14947,ST-10,demand_forecaster,3944,0.604,83.1,2026-09-09 22:10:36.717
14948,ST-05,leak_detector,normal,0.738,23.6,2026-09-09 22:10:36.743
14949,ST-06,demand_forecaster,989,0.752,96.4,2026-09-09 22:10:36.769
14950,ST-02,leak_detector,normal,0.692,42.3,2026-09-09 22:10:36.794
14951,ST-08,pressure_drop_predictor,stable,0.692,57.6,2026-09-09 22:10:36.821
14952,ST-07,demand_forecaster,4587,0.594,80.8,2026-09-09 22:10:36.846
14953,ST-08,demand_forecaster,3694,0.803,100.8,2026-09-09 22:10:36.872
14954,ST-03,demand_forecaster,1544,0.669,87.1,2026-09-09 22:10:36.898
14955,ST-10,pressure_drop_predictor,drop,0.867,40.1,2026-09-09 22:10:36.923
14956,ST-04,demand_forecaster,3709,0.929,69.6,2026-09-09 22:10:36.949
14957,ST-02,pressure_drop_predictor,stable,0.654,70.7,2026-09-09 22:10:36.975
14958,ST-01,demand_forecaster,823,0.672,98.6,2026-09-09 22:10:37.001
14959,ST-07,demand_forecaster,1339,0.565,92.3,2026-09-09 22:10:37.027
14960,ST-02,pressure_drop_predictor,drop,0.87,68.2,2026-09-09 22:10:37.053
14961,ST-10,demand_forecaster,1260,0.687,88.4,2026-09-09 22:10:37.079
14962,ST-04,pressure_drop_predictor,stable,0.736,65.3,2026-09-09 22:10:37.105
14963,ST-02,pressure_drop_predictor,stable,0.903,61.5,2026-09-09 22:10:37.131
14964,ST-01,demand_forecaster,3158,0.523,75.6,2026-09-09 22:10:37.157
14965,ST-08,leak_detector,normal,0.86,37.0,2026-09-09 22:10:37.183
14966,ST-05,pressure_drop_predictor,stable,0.766,58.3,2026-09-09 22:10:37.209
14967,ST-07,pressure_drop_predictor,stable,0.964,45.4,2026-09-09 22:10:37.234
14968,ST-02,demand_forecaster,3935,0.644,77.7,2026-09-09 22:10:37.260
14969,ST-09,demand_forecaster,2499,0.631,102.0,2026-09-09 22:10:37.286
14970,ST-10,pressure_drop_predictor,drop,0.965,58.2,2026-09-09 22:10:37.312
14971,ST-01,leak_detector,normal,0.878,20.7,2026-09-09 22:10:37.338
14972,ST-08,leak_detector,leak,0.771,31.7,2026-09-09 22:10:37.363
14973,ST-05,leak_detector,normal,0.77,26.8,2026-09-09 22:10:37.389
14974,ST-09,demand_forecaster,4176,0.707,102.4,2026-09-09 22:10:37.414
14975,ST-08,demand_forecaster,2795,0.654,96.1,2026-09-09 22:10:37.439
14976,ST-07,leak_detector,leak,0.827,35.5,2026-09-09 22:10:37.465
14977,ST-06,pressure_drop_predictor,drop,0.844,56.5,2026-09-09 22:10:37.491
14978,ST-04,leak_detector,normal,0.83,46.6,2026-09-09 22:10:37.517
14979,ST-06,leak_detector,normal,0.67,42.0,2026-09-09 22:10:37.543
14980,ST-09,demand_forecaster,2802,0.717,80.9,2026-09-09 22:10:37.569
14981,ST-07,demand_forecaster,1498,0.608,86.3,2026-09-09 22:10:37.595
14982,ST-05,demand_forecaster,1611,0.615,60.2,2026-09-09 22:10:37.621
14983,ST-09,leak_detector,normal,0.775,34.4,2026-09-09 22:10:37.647
14984,ST-07,leak_detector,normal,0.697,46.0,2026-09-09 22:10:37.673
14985,ST-03,pressure_drop_predictor,drop,0.96,66.8,2026-09-09 22:10:37.698
14986,ST-06,leak_detector,normal,0.838,44.8,2026-09-09 22:10:37.724
14987,ST-05,pressure_drop_predictor,stable,0.815,50.2,2026-09-09 22:10:37.750
14988,ST-08,pressure_drop_predictor,stable,0.799,57.7,2026-09-09 22:10:37.776
14989,ST-06,demand_forecaster,3314,0.709,77.4,2026-09-09 22:10:37.802
14990,ST-09,demand_forecaster,3050,0.728,64.4,2026-09-09 22:10:37.828
14991,ST-04,demand_forecaster,2898,0.928,64.3,2026-09-09 22:10:37.854
14992,ST-09,demand_forecaster,1508,0.617,94.9,2026-09-09 22:10:37.880
14993,ST-07,leak_detector,normal,0.841,34.7,2026-09-09 22:10:37.906
14994,ST-09,leak_detector,normal,0.833,32.3,2026-09-09 22:10:37.932
14995,ST-08,pressure_drop_predictor,stable,0.817,70.0,2026-09-09 22:10:37.957
14996,ST-10,demand_forecaster,1561,0.685,89.2,2026-09-09 22:10:37.983
14997,ST-05,leak_detector,leak,0.678,31.7,2026-09-09 22:10:38.024
14998,ST-10,leak_detector,normal,0.969,47.1,2026-09-09 22:10:38.086
14999,ST-09,demand_forecaster,2240,0.682,71.5,2026-09-09 22:10:38.118
15000,ST-06,demand_forecaster,3889,0.669,51.3,2026-09-09 22:10:38.155
15001,ST-05,leak_detector,normal,0.785,35.9,2026-09-09 22:10:38.181
15002,ST-03,pressure_drop_predictor,stable,0.808,63.1,2026-09-09 22:10:38.207
15003,ST-07,pressure_drop_predictor,drop,0.652,51.9,2026-09-09 22:10:38.233
15004,ST-04,pressure_drop_predictor,stable,0.883,68.1,2026-09-09 22:10:38.259
15005,ST-07,demand_forecaster,248,0.692,62.6,2026-09-09 22:10:38.285
15006,ST-02,pressure_drop_predictor,drop,0.705,57.9,2026-09-09 22:10:38.311
15007,ST-07,pressure_drop_predictor,drop,0.765,43.9,2026-09-09 22:10:38.337
15009,ST-03,leak_detector,leak,0.683,35.9,2026-09-09 22:10:38.389
15010,ST-03,demand_forecaster,2180,0.584,85.5,2026-09-09 22:10:38.415
15011,ST-07,leak_detector,normal,0.837,38.1,2026-09-09 22:10:38.441
15012,ST-05,leak_detector,normal,0.781,47.0,2026-09-09 22:10:38.467
15013,ST-07,leak_detector,normal,0.674,28.8,2026-09-09 22:10:38.493
15014,ST-05,pressure_drop_predictor,drop,0.678,32.1,2026-09-09 22:10:38.518
15015,ST-06,pressure_drop_predictor,stable,0.883,54.2,2026-09-09 22:10:38.544
15016,ST-01,leak_detector,normal,0.851,38.7,2026-09-09 22:10:38.570
15017,ST-07,leak_detector,normal,0.81,41.9,2026-09-09 22:10:38.595
15018,ST-02,demand_forecaster,804,0.66,45.0,2026-09-09 22:10:38.621
15019,ST-03,pressure_drop_predictor,stable,0.722,63.7,2026-09-09 22:10:38.647
15020,ST-09,pressure_drop_predictor,drop,0.909,64.0,2026-09-09 22:10:38.674
15021,ST-09,pressure_drop_predictor,stable,0.711,45.9,2026-09-09 22:10:38.699
15022,ST-03,pressure_drop_predictor,stable,0.76,54.9,2026-09-09 22:10:38.725
15023,ST-07,demand_forecaster,584,0.603,85.3,2026-09-09 22:10:38.751
15024,ST-02,leak_detector,normal,0.721,25.0,2026-09-09 22:10:38.777
15025,ST-03,leak_detector,normal,0.815,39.7,2026-09-09 22:10:38.803
15026,ST-01,demand_forecaster,4469,0.646,51.7,2026-09-09 22:10:38.829
15027,ST-06,demand_forecaster,1983,0.73,80.3,2026-09-09 22:10:38.855
15028,ST-07,pressure_drop_predictor,stable,0.614,58.5,2026-09-09 22:10:38.881
15029,ST-02,pressure_drop_predictor,drop,0.697,45.6,2026-09-09 22:10:38.907
15030,ST-06,leak_detector,normal,0.744,33.8,2026-09-09 22:10:38.933
15031,ST-02,leak_detector,normal,0.855,46.0,2026-09-09 22:10:38.959
15032,ST-10,leak_detector,normal,0.718,44.4,2026-09-09 22:10:38.985
15033,ST-02,pressure_drop_predictor,drop,0.833,49.5,2026-09-09 22:10:39.012
15034,ST-10,leak_detector,normal,0.736,39.1,2026-09-09 22:10:39.037
15036,ST-04,pressure_drop_predictor,stable,0.725,57.3,2026-09-09 22:10:39.089
15037,ST-01,demand_forecaster,2728,0.826,115.3,2026-09-09 22:10:39.114
15038,ST-05,pressure_drop_predictor,drop,0.704,55.3,2026-09-09 22:10:39.140
15039,ST-01,pressure_drop_predictor,drop,0.861,68.2,2026-09-09 22:10:39.167
15040,ST-07,demand_forecaster,1631,0.631,65.6,2026-09-09 22:10:39.193
15041,ST-07,demand_forecaster,3202,0.662,59.8,2026-09-09 22:10:39.219
15042,ST-01,leak_detector,normal,0.91,34.5,2026-09-09 22:10:39.245
15043,ST-02,demand_forecaster,2592,0.83,93.6,2026-09-09 22:10:39.271
15044,ST-04,demand_forecaster,4134,0.759,87.2,2026-09-09 22:10:39.297
15045,ST-04,demand_forecaster,3851,0.749,70.4,2026-09-09 22:10:39.323
15046,ST-05,leak_detector,normal,0.797,52.4,2026-09-09 22:10:39.349
15047,ST-08,leak_detector,normal,0.85,21.0,2026-09-09 22:10:39.374
15049,ST-05,leak_detector,leak,0.739,38.9,2026-09-09 22:10:39.426
15050,ST-02,demand_forecaster,3444,0.641,85.7,2026-09-09 22:10:39.452
15051,ST-02,demand_forecaster,4481,0.585,93.5,2026-09-09 22:10:39.478
15052,ST-09,pressure_drop_predictor,drop,0.876,71.4,2026-09-09 22:10:39.504
15053,ST-08,demand_forecaster,4636,0.774,76.8,2026-09-09 22:10:39.530
15054,ST-06,pressure_drop_predictor,drop,0.706,56.7,2026-09-09 22:10:39.557
15055,ST-10,pressure_drop_predictor,stable,0.954,60.3,2026-09-09 22:10:39.583
15056,ST-05,pressure_drop_predictor,drop,0.818,46.5,2026-09-09 22:10:39.609
15057,ST-05,leak_detector,normal,0.887,41.4,2026-09-09 22:10:39.635
15058,ST-04,demand_forecaster,4313,0.701,75.6,2026-09-09 22:10:39.661
15059,ST-03,pressure_drop_predictor,stable,0.819,64.8,2026-09-09 22:10:39.686
15060,ST-03,demand_forecaster,2842,0.542,83.2,2026-09-09 22:10:39.712
15061,ST-07,demand_forecaster,1811,0.7,69.9,2026-09-09 22:10:39.738
15062,ST-08,demand_forecaster,1775,0.647,87.9,2026-09-09 22:10:39.764
15063,ST-09,leak_detector,normal,0.782,30.9,2026-09-09 22:10:39.789
15064,ST-04,pressure_drop_predictor,drop,0.782,56.1,2026-09-09 22:10:39.815
15065,ST-07,demand_forecaster,2339,0.877,89.7,2026-09-09 22:10:39.841
15066,ST-03,pressure_drop_predictor,stable,0.75,74.6,2026-09-09 22:10:39.866
15067,ST-08,pressure_drop_predictor,drop,0.843,63.5,2026-09-09 22:10:39.892
15068,ST-10,pressure_drop_predictor,drop,0.56,67.9,2026-09-09 22:10:39.917
15069,ST-07,leak_detector,normal,0.781,34.5,2026-09-09 22:10:39.943
